matchup,first_agent,second_agent,match_id,dict_size,random_seed,winner,loss_reason,turn,player,agent,required_start_char,previous_word,word,start_char,end_char,next_required_start_char,elapsed_time_sec,timed_out,score,effective_depth,next_depth,adaptive_depth,pruned_count,evaluated_moves,chain_so_far
minimax vs greedy,minimax,greedy,D10000_seed0_minimax_vs_greedy_0,10000,0,first,ended_with_n,38,second,greedy,る,いきる,るうふ,る,ふ,ふ,7.2e-05,False,-6200.0,,,,,7,らゔ -> ゔあいおりにすと -> といあわせる -> るうぶる -> るぽ -> ぽけつとさいず -> ずるずる -> るみのおる -> るうる -> るうぷ -> ぷうる -> るび -> びいぐる -> るぽるたあじゆ -> ゆきわたる -> るんげ -> げえとぼおる -> るり -> りこおる -> るう -> うえる -> るいじあな -> ないる -> るねつさんす -> すえる -> るうれつと -> とうじる -> るうと -> とぎれる -> るびい -> いあわせる -> るい -> いからせる -> るうきい -> いきかえる -> るいけい -> いきる -> るうふ
minimax vs greedy,minimax,greedy,D10000_seed0_minimax_vs_greedy_0,10000,0,first,ended_with_n,39,first,minimax,ふ,るうふ,ふあいる,ふ,る,る,0.721773,False,7102.0,3,3,True,,20,らゔ -> ゔあいおりにすと -> といあわせる -> るうぶる -> るぽ -> ぽけつとさいず -> ずるずる -> るみのおる -> るうる -> るうぷ -> ぷうる -> るび -> びいぐる -> るぽるたあじゆ -> ゆきわたる -> るんげ -> げえとぼおる -> るり -> りこおる -> るう -> うえる -> るいじあな -> ないる -> るねつさんす -> すえる -> るうれつと -> とうじる -> るうと -> とぎれる -> るびい -> いあわせる -> るい -> いからせる -> るうきい -> いきかえる -> るいけい -> いきる -> るうふ -> ふあいる
minimax vs greedy,minimax,greedy,D10000_seed0_minimax_vs_greedy_0,10000,0,first,ended_with_n,40,second,greedy,る,ふあいる,るああ,る,あ,あ,4.7e-05,False,-7102.0,,,,,6,らゔ -> ゔあいおりにすと -> といあわせる -> るうぶる -> るぽ -> ぽけつとさいず -> ずるずる -> るみのおる -> るうる -> るうぷ -> ぷうる -> るび -> びいぐる -> るぽるたあじゆ -> ゆきわたる -> るんげ -> げえとぼおる -> るり -> りこおる -> るう -> うえる -> るいじあな -> ないる -> るねつさんす -> すえる -> るうれつと -> とうじる -> るうと -> とぎれる -> るびい -> いあわせる -> るい -> いからせる -> るうきい -> いきかえる -> るいけい -> いきる -> るうふ -> ふあいる -> るああ
minimax vs greedy,minimax,greedy,D10000_seed0_minimax_vs_greedy_0,10000,0,first,ended_with_n,41,first,minimax,あ,るああ,あいてどる,あ,る,る,0.088568,False,500000.0,3,3,True,,20,らゔ -> ゔあいおりにすと -> といあわせる -> るうぶる -> るぽ -> ぽけつとさいず -> ずるずる -> るみのおる -> るうる -> るうぷ -> ぷうる -> るび -> びいぐる -> るぽるたあじゆ -> ゆきわたる -> るんげ -> げえとぼおる -> るり -> りこおる -> るう -> うえる -> るいじあな -> ないる -> るねつさんす -> すえる -> るうれつと -> とうじる -> るうと -> とぎれる -> るびい -> いあわせる -> るい -> いからせる -> るうきい -> いきかえる -> るいけい -> いきる -> るうふ -> ふあいる -> るああ -> あいてどる
minimax vs greedy,minimax,greedy,D10000_seed0_minimax_vs_greedy_0,10000,0,first,ended_with_n,42,second,greedy,る,あいてどる,るいせき,る,き,き,2.6e-05,False,-7242.5,,,,,5,らゔ -> ゔあいおりにすと -> といあわせる -> るうぶる -> るぽ -> ぽけつとさいず -> ずるずる -> るみのおる -> るうる -> るうぷ -> ぷうる -> るび -> びいぐる -> るぽるたあじゆ -> ゆきわたる -> るんげ -> げえとぼおる -> るり -> りこおる -> るう -> うえる -> るいじあな -> ないる -> るねつさんす -> すえる -> るうれつと -> とうじる -> るうと -> とぎれる -> るびい -> いあわせる -> るい -> いからせる -> るうきい -> いきかえる -> るいけい -> いきる -> るうふ -> ふあいる -> るああ -> あいてどる -> るいせき
minimax vs greedy,minimax,greedy,D10000_seed0_minimax_vs_greedy_0,10000,0,first,ended_with_n,43,first,minimax,き,るいせき,きいる,き,る,る,0.004222,False,1000000.0,3,3,True,,20,らゔ -> ゔあいおりにすと -> といあわせる -> るうぶる -> るぽ -> ぽけつとさいず -> ずるずる -> るみのおる -> るうる -> るうぷ -> ぷうる -> るび -> びいぐる -> るぽるたあじゆ -> ゆきわたる -> るんげ -> げえとぼおる -> るり -> りこおる -> るう -> うえる -> るいじあな -> ないる -> るねつさんす -> すえる -> るうれつと -> とうじる -> るうと -> とぎれる -> るびい -> いあわせる -> るい -> いからせる -> るうきい -> いきかえる -> るいけい -> いきる -> るうふ -> ふあいる -> るああ -> あいてどる -> るいせき -> きいる
minimax vs greedy,minimax,greedy,D10000_seed0_minimax_vs_greedy_0,10000,0,first,ended_with_n,44,second,greedy,る,きいる,るうていん,る,ん,,2e-06,False,-1000000.0,,,,,4,らゔ -> ゔあいおりにすと -> といあわせる -> るうぶる -> るぽ -> ぽけつとさいず -> ずるずる -> るみのおる -> るうる -> るうぷ -> ぷうる -> るび -> びいぐる -> るぽるたあじゆ -> ゆきわたる -> るんげ -> げえとぼおる -> るり -> りこおる -> るう -> うえる -> るいじあな -> ないる -> るねつさんす -> すえる -> るうれつと -> とうじる -> るうと -> とぎれる -> るびい -> いあわせる -> るい -> いからせる -> るうきい -> いきかえる -> るいけい -> いきる -> るうふ -> ふあいる -> るああ -> あいてどる -> るいせき -> きいる -> るうていん
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,1,first,minimax,ANY,,らゔ,ら,ゔ,ゔ,2.000014,True,350.0,3,2,True,,8,らゔ
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,2,second,monte_carlo,ゔ,らゔ,ゔおおかりすと,ゔ,と,と,0.094018,False,0.26000000000000006,,,,,,らゔ -> ゔおおかりすと
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,3,first,minimax,と,ゔおおかりすと,といあわせる,と,る,る,0.777481,False,-335.0,2,2,True,,20,らゔ -> ゔおおかりすと -> といあわせる
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,4,second,monte_carlo,る,といあわせる,るいけい,る,い,い,1.167832,False,0.372,,,,,,らゔ -> ゔおおかりすと -> といあわせる -> るいけい
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,5,first,minimax,い,るいけい,いあわせる,い,る,る,1.503592,False,-320.0,2,2,True,,20,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,6,second,monte_carlo,る,いあわせる,るねつさんす,る,す,す,0.957066,False,0.44000000000000006,,,,,,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,7,first,minimax,す,るねつさんす,すえる,す,る,る,0.71187,False,-305.0,2,3,True,,20,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,8,second,monte_carlo,る,すえる,るいせき,る,き,き,0.772144,False,0.5595,,,,,,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる -> るいせき
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,9,first,minimax,き,るいせき,きぬ,き,ぬ,ぬ,2.000015,True,290.0,3,2,True,,8,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる -> るいせき -> きぬ
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,10,second,monte_carlo,ぬ,きぬ,ぬうど,ぬ,ど,ど,0.567287,False,0.6199999999999999,,,,,,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる -> るいせき -> きぬ -> ぬうど
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,11,first,minimax,ど,ぬうど,どうじる,ど,る,る,0.439763,False,-290.0,2,2,True,,20,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる -> るいせき -> きぬ -> ぬうど -> どうじる
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,12,second,monte_carlo,る,どうじる,るう,る,う,う,0.564213,False,0.5299999999999999,,,,,,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる -> るいせき -> きぬ -> ぬうど -> どうじる -> るう
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,13,first,minimax,う,るう,うえる,う,る,る,0.54677,False,-275.0,2,2,True,,20,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる -> るいせき -> きぬ -> ぬうど -> どうじる -> るう -> うえる
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,14,second,monte_carlo,る,うえる,るび,る,び,び,0.496688,False,0.6249999999999999,,,,,,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる -> るいせき -> きぬ -> ぬうど -> どうじる -> るう -> うえる -> るび
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,15,first,minimax,び,るび,びいぐる,び,る,る,0.406449,False,-260.0,2,3,True,,20,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる -> るいせき -> きぬ -> ぬうど -> どうじる -> るう -> うえる -> るび -> びいぐる
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,16,second,monte_carlo,る,びいぐる,るみのおる,る,る,る,0.493125,False,0.73,,,,,,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる -> るいせき -> きぬ -> ぬうど -> どうじる -> るう -> うえる -> るび -> びいぐる -> るみのおる
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,17,first,minimax,る,るみのおる,るぽ,る,ぽ,ぽ,2.000049,True,230.0,3,2,True,,6,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる -> るいせき -> きぬ -> ぬうど -> どうじる -> るう -> うえる -> るび -> びいぐる -> るみのおる -> るぽ
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,18,second,monte_carlo,ぽ,るぽ,ぽつぷ,ぽ,ぷ,ぷ,0.626753,False,0.6300000000000001,,,,,,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる -> るいせき -> きぬ -> ぬうど -> どうじる -> るう -> うえる -> るび -> びいぐる -> るみのおる -> るぽ -> ぽつぷ
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,19,first,minimax,ぷ,ぽつぷ,ぷうる,ぷ,る,る,0.390049,False,-230.0,2,2,True,,20,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる -> るいせき -> きぬ -> ぬうど -> どうじる -> るう -> うえる -> るび -> びいぐる -> るみのおる -> るぽ -> ぽつぷ -> ぷうる
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,20,second,monte_carlo,る,ぷうる,るいじあな,る,な,な,0.326561,False,0.61,,,,,,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる -> るいせき -> きぬ -> ぬうど -> どうじる -> るう -> うえる -> るび -> びいぐる -> るみのおる -> るぽ -> ぽつぷ -> ぷうる -> るいじあな
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,21,first,minimax,な,るいじあな,ないる,な,る,る,0.580471,False,-215.0,2,2,True,,20,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる -> るいせき -> きぬ -> ぬうど -> どうじる -> るう -> うえる -> るび -> びいぐる -> るみのおる -> るぽ -> ぽつぷ -> ぷうる -> るいじあな -> ないる
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,22,second,monte_carlo,る,ないる,るうれつと,る,と,と,0.279785,False,0.8,,,,,,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる -> るいせき -> きぬ -> ぬうど -> どうじる -> るう -> うえる -> るび -> びいぐる -> るみのおる -> るぽ -> ぽつぷ -> ぷうる -> るいじあな -> ないる -> るうれつと
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,23,first,minimax,と,るうれつと,とうじる,と,る,る,0.486198,False,-200.0,2,3,True,,20,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる -> るいせき -> きぬ -> ぬうど -> どうじる -> るう -> うえる -> るび -> びいぐる -> るみのおる -> るぽ -> ぽつぷ -> ぷうる -> るいじあな -> ないる -> るうれつと -> とうじる
minimax vs monte_carlo,minimax,monte_carlo,D10000_seed0_minimax_vs_monte_carlo_0,10000,0,first,ended_with_n,24,second,monte_carlo,る,とうじる,るうぷ,る,ぷ,ぷ,0.243258,False,0.6199999999999999,,,,,,らゔ -> ゔおおかりすと -> といあわせる -> るいけい -> いあわせる -> るねつさんす -> すえる -> るいせき -> きぬ -> ぬうど -> どうじる -> るう -> うえる -> るび -> びいぐる -> るみのおる -> るぽ -> ぽつぷ -> ぷうる -> るいじあな -> ないる -> るうれつと -> とうじる -> るうぷ
